SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539844,EQUITAS     ,A ,Q,77.10,82.95,77.10,82.25,82.05,77.05,1798,123944,10088312.00,
539854,HALDER      ,X ,Q,111.15,111.15,111.15,111.15,111.15,113.40,5,160,17784.00,
539861,SKIL        ,T ,Q,2.50,2.60,2.44,2.57,2.45,2.56,34,9072,22472.00,
539871,THYROCARE   ,A ,Q,1100.00,1100.00,1001.00,1016.75,1016.75,1053.85,3202,41696,43661432.00,
539872,BAJAJHCARE  ,B ,Q,437.55,454.95,433.75,437.90,437.90,432.40,598,19640,8679725.00,
539874,UJJIVAN     ,A ,Q,207.00,207.25,200.70,202.95,203.20,201.15,1789,58157,11832698.00,
539876,CROMPTON    ,A ,Q,387.00,387.00,363.50,367.65,367.65,381.85,2689,68378,25369738.00,
539883,PILANIINVS  ,A ,Q,1666.40,1695.00,1665.40,1681.85,1694.85,1633.25,120,284,476382.00,
539884,DARSHANORNA ,B ,Q,13.25,13.25,13.20,13.20,13.20,13.88,5,275,3642.00,
539889,PARAGMILK   ,A ,Q,106.40,110.30,105.25,109.20,109.20,104.55,1262,71720,7744213.00,
539894,MADHAVIPL   ,X ,Q,5.90,5.90,5.32,5.41,5.35,5.81,59,14818,81406.00,
539910,KOCL        ,XT,Q,0.73,0.73,0.72,0.72,0.72,0.73,36,34208,24630.00,
539911,SNIM        ,XT,Q,47.30,47.30,47.30,47.30,47.30,46.40,31,86,4067.00,
539917,NAGARFERT   ,T ,Q,5.63,6.00,5.58,5.83,5.88,5.87,181,95024,537355.00,
539921,SEIL        ,T ,Q,158.00,160.00,158.00,160.00,160.00,156.00,3,450,71590.00,
539939,YASHCHEM    ,B ,Q,40.00,41.45,40.00,41.45,41.45,41.20,2,310,12414.00,
539940,MAXVIL      ,B ,Q,56.75,57.35,55.45,56.00,55.45,56.25,45,1199,67844.00,
539945,ICICINV20   ,B ,Q,79.00,79.50,77.43,77.81,77.79,78.40,38,536,41978.00,
539956,TAALENT     ,X ,Q,491.20,505.60,487.05,505.25,496.05,481.55,73,2844,1434367.00,
539957,MGL         ,A ,Q,1070.05,1102.95,1064.05,1094.45,1094.45,1078.45,1805,44358,48109255.00,
539963,ZEAL        ,B ,Q,66.90,67.40,63.25,65.85,66.80,63.80,14,411,27062.00,
539978,QUESS       ,A ,Q,593.00,616.75,591.00,593.70,593.70,606.00,503,3450,2067051.00,
539980,ICICIMCAP   ,B ,Q,84.15,85.99,83.50,84.98,84.90,90.53,183,56630,4829533.00,
539982,ASYL        ,T ,Q,9.00,9.00,9.00,9.00,9.00,8.58,1,10,90.00,
539984,HUIL        ,XT,Q,3500.00,3500.00,3300.00,3417.70,3438.00,3471.75,77,772,2621172.00,
539986,COMSYN      ,T ,Q,104.30,104.30,96.75,102.75,102.75,100.00,11,445,44552.00,
539992,LLOYDSTEEL  ,T ,Q,1.11,1.20,1.11,1.18,1.18,1.16,555,623300,727332.00,
540005,LTI         ,A ,Q,4255.15,4417.50,4066.60,4120.80,4110.15,4248.40,3068,15405,63858930.00,
540006,EASTWEST    ,XT,Q,9.60,9.60,9.60,9.60,9.60,10.10,114,27033,259516.00,
540008,BSLSENETFG  ,B ,Q,488.91,488.91,470.50,478.16,481.00,474.67,52,1896,908015.00,
540023,COLORCHIPS  ,XT,Q,28.00,28.00,26.95,27.00,27.00,27.50,24,3033,83848.00,
540025,ADVENZYMES  ,A ,Q,357.50,373.80,355.00,359.30,359.00,357.80,515,11716,4260122.00,
540027,PTIL        ,B ,Q,343.35,344.75,340.00,344.60,344.75,341.85,26,18825,6451376.00,
540047,DBL         ,A ,Q,554.05,569.15,547.00,552.90,553.50,557.20,1882,58516,32779513.00,
540048,SPAL        ,B ,Q,153.85,155.85,152.00,152.60,153.35,146.85,15,282,43097.00,
540061,BIGBLOC     ,B ,Q,83.20,91.60,83.05,83.05,83.05,87.40,88,2494,210233.00,
540064,FRETAIL     ,A ,Q,46.50,48.20,45.20,47.75,47.75,47.20,10235,646973,30242255.00,
540065,RBLBANK     ,A ,Q,190.10,195.30,186.65,193.50,193.50,188.60,6223,1018120,195209819.00,
540073,BLS         ,B ,Q,89.05,90.90,88.85,90.50,90.50,88.05,129,3451,310301.00,
540078,MITSU       ,T ,Q,119.90,122.85,117.25,117.55,117.50,117.00,50,205385,24128847.00,
540080,NARAYANI    ,T ,Q,23.50,23.50,22.20,22.95,22.90,23.00,150,36315,840485.00,
540081,GOVNOW      ,T ,Q,1.20,1.20,1.20,1.20,1.20,1.15,1,10,12.00,
540108,TIAANC      ,X ,Q,43.35,43.35,39.50,41.00,41.00,42.10,44,11678,482137.00,
540115,LTTS        ,A ,Q,2805.00,2881.80,2675.00,2689.05,2695.00,2839.80,4391,29244,79779077.00,
540124,GNA         ,B ,Q,339.10,366.40,339.10,362.50,363.10,351.75,210,1487,533743.00,
540132,SIIL        ,X ,Q,4.95,4.95,4.95,4.95,4.95,4.95,2,83,410.00,
540133,ICICIPRULI  ,A ,Q,443.70,460.30,443.70,459.05,458.75,443.60,1834,75613,34340907.00,
540134,IISL        ,X ,Q,4.30,4.30,4.30,4.30,4.30,4.45,4,4,17.00,
540135,ARCFIN      ,X ,Q,3.74,3.88,3.74,3.88,3.88,3.81,12,3138,12173.00,
540136,HPL         ,T ,Q,52.75,53.00,49.70,51.90,52.50,51.85,226,30527,1582041.00,
540143,SAGARSOFT   ,X ,Q,78.00,79.95,75.00,75.75,75.75,76.15,78,9279,703542.00,
540144,DRA         ,M ,Q,8.76,9.08,8.76,9.08,9.08,8.15,2,5000,44600.00,
540145,VALIANTORG  ,B ,Q,1406.35,1440.00,1371.70,1408.90,1403.10,1389.70,804,3967,5560462.00,
540147,SHASHIJIT   ,T ,Q,32.50,34.10,30.90,33.00,33.00,32.50,14,3481,112425.00,
540153,ENDURANCE   ,A ,Q,1307.90,1308.00,1275.05,1301.10,1296.00,1293.50,470,2307,2981672.00,
540173,PNBHOUSING  ,A ,Q,358.05,376.80,358.05,372.65,371.65,365.40,925,17879,6655516.00,
540174,SOUTHERNIN  ,XT,Q,16.59,16.59,16.59,16.59,16.59,16.27,4,1403,23275.00,
540175,REGENCY     ,X ,Q,11.95,12.19,11.00,11.89,11.89,11.19,23,2078,23803.00,
540180,VBL         ,A ,Q,981.00,1013.15,981.00,1004.80,1005.90,988.60,683,5343,5356940.00,
540192,LKPSEC      ,X ,Q,6.93,6.93,6.70,6.90,6.90,6.70,21,8639,58559.00,
540198,OSIAJEE     ,X ,Q,24.40,24.85,24.00,24.35,24.30,24.30,64,53004,1290484.00,
540203,SFL         ,A ,Q,1990.00,2015.00,1956.75,1985.25,2015.00,1984.15,311,719,1424908.00,
540204,NIDL        ,XT,Q,72.60,75.50,72.60,74.05,74.05,74.05,29,7336,545131.00,
540205,AVL         ,B ,Q,213.15,213.15,207.00,213.15,213.15,209.00,64,3000,639083.00,
540210,TMRVL       ,B ,Q,11.47,12.06,11.47,11.96,11.96,12.06,65,4183,49098.00,
540212,TCIEXP      ,A ,Q,842.25,874.95,842.25,872.00,869.80,839.10,209,967,829072.00,
540222,LAURUSLABS  ,A ,Q,419.50,448.50,417.30,439.65,439.65,416.20,5749,246013,106919746.00,
540243,NEWLIGHT    ,XT,Q,25.45,25.45,23.25,25.40,25.40,24.45,6,2122,53540.00,
540253,SNTCL       ,XT,Q,1.14,1.14,1.14,1.14,1.14,1.20,14,1137,1296.00,
540254,MTPL        ,X ,Q,4.80,5.00,4.80,5.00,5.00,5.05,6,217,1042.00,
540259,SHANGAR     ,X ,Q,12.98,13.39,12.00,12.81,12.80,12.76,499,52094,661195.00,
540268,DHANVARSHA  ,X ,Q,570.05,589.00,550.00,580.15,588.50,554.15,313,67453,38741821.00,
540293,PRICOLLTD   ,A ,Q,73.00,75.15,72.30,74.75,74.45,72.85,229,21478,1588079.00,
540311,JITFINFRA   ,T ,Q,8.15,8.94,8.15,8.92,8.92,8.55,11,1434,12569.00,
540359,PARMAX      ,X ,Q,37.80,37.85,37.80,37.85,37.85,37.80,5,311,11760.00,
540360,LLFICL      ,X ,Q,71.50,73.40,65.00,71.55,73.35,66.65,51,32920,2319124.00,
540361,DANUBE      ,XT,Q,16.00,16.00,16.00,16.00,16.00,16.00,1,100,1600.00,
540366,RADIOCITY   ,B ,Q,24.20,24.45,23.80,24.40,24.40,23.95,28,12126,293077.00,
540376,DMART       ,A ,Q,2822.20,2884.25,2812.05,2834.55,2834.55,2816.25,3884,31399,89545465.00,
540385,KDLL        ,XT,Q,16.70,17.05,16.70,17.05,17.05,17.25,3,7,117.00,
540386,ONTIC       ,XT,Q,3.97,3.97,3.97,3.97,3.97,3.97,1,3,11.00,
540395,CHEMCRUX    ,M ,Q,201.10,204.00,199.00,199.00,199.00,215.00,5,2500,504500.00,
540401,MAXIMUS     ,B ,Q,97.80,97.80,88.05,90.50,94.00,92.90,91,23189,2106197.00,
540403,CLEDUCATE   ,B ,Q,80.90,83.50,80.25,81.15,81.25,84.45,63,2705,219855.00,
540405,OCEANIC     ,T ,Q,47.90,48.00,47.90,47.90,47.90,49.65,6,158,7568.00,
540425,SHANKARA    ,A ,Q,401.30,417.00,396.75,406.30,406.30,394.25,1494,21675,8804990.00,
540481,CLFL        ,X ,Q,17.00,17.00,17.00,17.00,17.00,17.05,1,1,17.00,
540492,STARLENT    ,M ,Q,41.60,41.60,41.60,41.60,41.60,42.30,1,5000,208000.00,
540497,SCHAND      ,T ,Q,98.00,98.40,93.50,98.00,98.00,98.40,130,10511,1010684.00,
540519,MEERA       ,M ,Q,73.75,73.75,72.65,73.50,73.50,67.20,4,4800,351480.00,
540526,IRBINVIT    ,IF,Q,52.67,53.00,52.00,52.70,53.00,52.70,31,80000,4198875.00,
540530,HUDCO       ,A ,Q,40.70,42.50,40.35,42.20,42.00,40.05,662,207617,8637308.00,
540544,PSPPROJECT  ,A ,Q,419.60,433.85,415.85,429.20,433.85,417.10,142,1502,633296.00,
540545,BGJL        ,B ,Q,34.20,34.20,34.20,34.20,34.20,34.85,16,382,13064.00,
540552,AXISAEGPG   ,B ,Q,13.05,13.05,13.05,13.05,13.05,13.00,2,308,4019.00,
540565,INDIGRID    ,IF,Q,127.00,127.00,127.00,127.00,127.00,127.15,1,3402,432054.00,
540570,VARIMAN     ,X ,Q,34.20,34.20,28.95,32.45,31.65,31.45,127,130748,4123182.00,
540575,STARCEMENT  ,A ,Q,99.00,103.70,97.00,100.75,100.60,97.25,940,36228,3652420.00,
540590,RIDDHICORP  ,T ,Q,165.85,165.85,165.50,165.50,165.50,165.40,4,4,662.00,
540595,TEJASNET    ,A ,Q,163.10,170.15,161.90,166.10,165.35,170.40,761,36263,6002626.00,
540596,ERIS        ,A ,Q,596.35,603.15,588.35,591.90,588.55,591.65,325,3062,1818463.00,
540602,GTPL        ,B ,Q,123.50,128.70,122.70,125.00,125.95,120.65,240,9130,1140304.00,
540611,AUBANK      ,A ,Q,1070.00,1105.70,1035.05,1081.45,1085.10,1076.75,7752,103766,111126203.00,
540612,ICICILOVOL  ,B ,Q,118.50,119.00,117.50,117.69,117.69,118.09,11,31,3658.00,
540614,GGENG       ,B ,Q,104.00,105.50,103.00,104.55,105.10,104.55,64,12906,1344352.00,
540615,7NR         ,B ,Q,7.30,7.30,6.51,6.72,6.70,6.85,53,50908,353490.00,
540621,BHAGYAPROP  ,B ,Q,29.40,29.40,28.25,28.25,28.25,28.75,26,1659,48078.00,
540642,SALASAR     ,B ,Q,421.00,499.50,421.00,484.20,484.20,422.80,931,11209,5340002.00,
540647,GANGESSEC   ,B ,Q,57.50,63.00,56.45,62.30,60.50,58.50,14,1860,111435.00,
540648,PALASHSEC   ,B ,Q,49.55,50.50,49.55,50.15,50.05,51.85,9,1034,51884.00,
540649,AVADHSUGAR  ,B ,Q,186.40,195.65,186.00,191.90,192.00,184.65,280,5040,960237.00,
540650,MAGADHSUGAR ,B ,Q,97.50,111.75,95.00,109.90,110.40,103.00,109,2782,295453.00,
540653,SINTEXPLAST ,B ,Q,3.25,3.25,3.10,3.20,3.20,3.17,413,332067,1051046.00,
540654,GSTL        ,B ,Q,64.90,64.90,58.20,61.50,61.00,60.65,77,5940,363548.00,
540669,UTINEXT50   ,B ,Q,35.70,36.40,35.25,35.30,35.30,36.50,38,2302,82570.00,
540673,SIS         ,A ,Q,367.95,374.05,361.20,371.00,371.30,370.90,949,12947,4789205.00,
540678,COCHINSHIP  ,A ,Q,356.40,362.00,354.20,361.15,360.00,356.40,447,6407,2303961.00,
540679,SMSLIFE     ,B ,Q,562.60,562.60,532.10,539.95,539.10,556.50,63,822,446533.00,
540680,KIOCL       ,B ,Q,150.75,152.70,149.00,151.50,151.35,146.60,951,28350,4282899.00,
540686,SMRUTHIORG  ,X ,Q,251.20,269.70,251.20,269.70,269.70,261.60,120,10574,2735608.00,
540691,ABCAPITAL   ,A ,Q,113.60,117.90,113.30,116.10,116.15,113.50,3160,457402,53123075.00,
540692,APEX        ,A ,Q,206.60,210.00,200.50,205.90,204.45,201.40,187,4255,876688.00,
540693,SHISHIND    ,B ,Q,39.50,46.80,39.50,43.85,43.25,43.00,10,659,28535.00,
540696,KCDGROUP    ,XT,Q,34.55,36.25,34.55,36.25,36.25,34.55,3,1001,34586.00,
540697,AMFL        ,XT,Q,1.63,1.67,1.53,1.64,1.64,1.60,57,20245,32603.00,
540699,DIXON       ,A ,Q,3526.00,3597.15,3504.90,3520.20,3520.20,3553.40,3033,12849,45545961.00,
540700,BRNL        ,B ,Q,29.30,29.30,28.60,29.25,29.25,28.45,46,2690,78247.00,
540701,DCAL        ,A ,Q,116.80,116.80,112.20,113.60,114.95,110.80,656,34042,3889137.00,
540702,LASA        ,B ,Q,64.00,66.60,62.00,64.00,63.75,62.05,933,120872,7716828.00,
540703,PROVESTSER  ,X ,Q,5.50,5.50,5.50,5.50,5.50,5.50,2,600,3300.00,
540704,MATRIMONY   ,B ,Q,940.00,958.95,917.25,947.65,949.05,938.85,614,3545,3329303.00,
540709,RELHOME     ,B ,Q,2.27,2.41,2.25,2.27,2.28,2.32,200,398551,908455.00,
540710,CAPACITE    ,B ,Q,185.35,193.95,185.20,192.60,192.60,184.20,735,6238,1182277.00,
540716,ICICIGI     ,A ,Q,1381.75,1387.70,1346.30,1365.20,1365.20,1350.95,1308,19954,27061793.00,
540717,PQIF        ,X ,Q,4.30,4.30,4.30,4.30,4.30,4.52,2,3,12.00,
540719,SBILIFE     ,A ,Q,874.90,913.25,874.90,902.80,902.80,872.15,1267,36164,32226989.00,
540724,DIAMONDYD   ,A ,Q,555.00,569.25,555.00,561.40,562.30,554.05,50,315,177458.00,
540725,SISL        ,B ,Q,344.00,344.00,300.00,301.45,301.00,302.35,113,1082,329170.00,
540726,TTFL        ,B ,Q,25.60,29.00,25.60,26.55,26.15,27.05,49,3691,97648.00,
540728,SAYAJIIND   ,X ,Q,158.00,173.90,158.00,173.90,173.90,164.10,5,102,17706.00,
540729,VANTABIO    ,M ,Q,185.00,189.00,176.10,182.50,187.75,180.00,11,8250,1521037.00,
540730,MEHAI       ,T ,Q,73.15,73.15,73.15,73.15,73.15,77.00,4,11,804.00,
540735,IRIS        ,M ,Q,38.75,38.80,37.25,37.80,37.25,38.30,7,28000,1066400.00,
540737,SGRL        ,B ,Q,293.00,307.00,277.20,301.90,302.50,294.25,489,11683,3383210.00,
540743,GODREJAGRO  ,A ,Q,503.50,514.00,502.00,506.40,506.10,503.45,301,6190,3125747.00,
540744,MESCON      ,XT,Q,8.37,8.37,8.15,8.37,8.37,7.98,14,1121,9300.00,
540749,MASFIN      ,A ,Q,792.80,818.00,782.70,813.55,815.40,786.15,520,3462,2781371.00,
540750,IEX         ,A ,Q,343.90,347.80,334.65,336.80,337.00,337.45,1997,122716,41785752.00,
540755,GICRE       ,A ,Q,207.00,209.50,201.40,206.15,206.00,195.85,2199,104658,21531212.00,
540757,SCPL        ,M ,Q,154.00,162.00,154.00,160.90,157.00,154.50,8,6400,1015240.00,
540762,TIINDIA     ,A ,Q,1122.00,1155.00,1122.00,1138.10,1138.10,1137.10,378,2461,2804111.00,
540767,NAM-INDIA   ,A ,Q,325.00,331.90,323.00,329.30,329.30,326.80,1341,34920,11408476.00,
540768,MAHLOG      ,A ,Q,515.10,529.00,506.95,526.65,526.65,520.30,520,4232,2192876.00,
540769,NIACL       ,A ,Q,149.10,152.55,147.25,149.35,149.35,146.00,1183,93940,14017650.00,
540774,IFGLEXPOR   ,B ,Q,346.00,356.45,333.00,336.50,339.60,340.65,740,9942,3383761.00,
540775,KHADIM      ,B ,Q,141.00,145.00,134.00,140.95,139.30,137.60,210,4559,640075.00,
540776,5PAISA      ,B ,Q,275.60,293.80,275.40,291.40,291.40,280.60,365,3918,1115888.00,
540777,HDFCLIFE    ,A ,Q,682.00,710.45,682.00,705.90,705.90,687.05,2796,87004,61075525.00,
540787,ICICIB22    ,B ,Q,33.88,34.75,33.56,34.67,34.67,33.81,380,37041,1275186.00,
540789,DNAMEDIA    ,B ,Q,0.69,0.77,0.69,0.71,0.71,0.70,18,7261,5359.00,
540795,DYNAMIC     ,B ,Q,27.00,27.00,24.05,25.00,25.20,24.65,23,2054,50784.00,
540797,SHALBY      ,B ,Q,110.00,113.70,107.60,113.10,113.10,105.45,591,26469,2928873.00,
540798,FSC         ,A ,Q,72.55,78.90,72.55,77.65,77.65,75.75,137,3993,302568.00,
540821,SADHNA      ,X ,Q,11.17,11.17,11.17,11.17,11.17,11.75,2,101,1128.00,
540823,VITESSE     ,XT,Q,37.05,38.80,35.30,38.80,38.80,37.05,9,1635,61233.00,
540824,ASTRON      ,B ,Q,40.00,41.45,40.00,40.90,40.90,39.05,58,7524,307627.00,
540829,CHANDRIMA   ,XT,Q,3.30,3.57,3.23,3.57,3.57,3.40,23,10941,36665.00,
540850,JFL         ,M ,Q,8.90,8.90,8.90,8.90,8.90,8.50,1,2000,17800.00,
540879,APOLLO      ,B ,Q,92.40,92.40,88.00,90.95,91.10,87.85,616,18556,1678952.00,
540900,NEWGEN      ,A ,Q,303.30,307.95,300.35,305.50,305.50,298.90,158,3137,955636.00,
540901,PRAXIS      ,T ,Q,34.00,36.50,33.85,35.45,35.00,35.60,38,1898,65298.00,
540902,AMBER       ,A ,Q,3135.00,3239.50,3135.00,3193.00,3193.00,3130.65,498,1427,4560408.00,
540935,GALAXYSURF  ,A ,Q,2609.05,2654.95,2602.05,2633.70,2635.00,2587.20,234,986,2595172.00,
540936,GGL         ,T ,Q,25.15,25.15,25.15,25.15,25.15,25.65,12,2300,57845.00,
540947,IPRU3034    ,B ,Q,11.21,12.30,11.21,12.30,12.30,12.39,2,15,173.00,
540954,IWP         ,XT,Q,36.35,36.65,33.25,36.25,36.65,34.95,59,6435,225786.00,
540955,TDSL        ,B ,Q,25.90,25.90,22.75,23.05,23.05,23.05,25,1589,38275.00,
540956,BHATIA      ,B ,Q,74.50,74.50,69.45,69.45,69.45,73.10,7,36,2570.00,
540961,SHIVAMILLS  ,T ,Q,41.35,41.35,41.25,41.25,41.25,41.50,3,453,18701.00,
540975,ASTERDM     ,A ,Q,145.05,147.50,140.75,141.80,142.00,142.90,353,16447,2365792.00,
540980,YSL         ,XT,Q,13000.00,13005.00,13000.00,13005.00,13005.00,13050.00,2,2,26005.00,
541005,KANCOTEA    ,X ,Q,42.45,47.60,42.45,47.55,47.55,43.30,11,356,16573.00,
541019,HGINFRA     ,A ,Q,255.25,274.10,255.25,271.60,272.00,255.20,878,17924,4764559.00,
541083,INFLAME     ,M ,Q,186.00,186.00,180.00,186.00,186.00,184.95,3,3000,552000.00,
541092,ABSLRIF6RG  ,B ,Q,8.22,8.22,8.22,8.22,8.22,8.21,2,2650,21783.00,
541096,BPLPHARMA   ,XT,Q,349.50,358.70,343.50,357.90,357.90,349.50,37,703,246082.00,
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,999.99,999.99,1000.01,19,3117,3116978.00,
541143,BDL         ,A ,Q,327.00,339.35,327.00,335.45,335.35,332.90,346,6964,2320696.00,
541153,BANDHANBNK  ,A ,Q,334.00,341.00,318.55,331.85,331.85,327.45,6908,576613,191161025.00,
541154,HAL         ,A ,Q,945.00,974.95,945.00,970.65,972.50,954.40,828,17435,16794308.00,
541161,KARDA       ,B ,Q,119.10,126.00,118.60,119.75,120.00,121.35,121,13748,1665169.00,
541163,SANDHAR     ,B ,Q,206.15,206.15,199.95,201.80,201.80,202.20,456,2744,555301.00,
541167,YASHO       ,B ,Q,300.00,330.00,300.00,326.75,325.00,294.75,173,4359,1395463.00,
541178,BENARA      ,M ,Q,9.06,9.49,9.06,9.49,9.49,9.74,3,6000,55500.00,
541179,ISEC        ,A ,Q,390.00,401.60,384.00,394.70,394.70,390.10,1702,77606,30641149.00,
541195,MIDHANI     ,A ,Q,180.75,184.70,180.20,183.75,184.15,180.60,899,38276,6988192.00,
541206,OBCL        ,M ,Q,25.25,25.25,25.25,25.25,25.25,26.00,1,2000,50500.00,
541233,LEMONTREE   ,A ,Q,32.00,32.85,31.50,32.05,32.00,32.00,526,128446,4138676.00,
541256,IPRU3081    ,F ,Q,11.80,11.80,11.80,11.80,11.80,12.02,2,4200,49560.00,
541269,CHEMFABALKA ,B ,Q,138.00,147.00,138.00,139.40,141.00,137.20,260,6065,870649.00,
541276,HARDWYN     ,M ,Q,61.10,69.90,60.75,69.85,69.90,67.50,9,45000,2961250.00,
541299,DLCL        ,M ,Q,14.80,16.92,14.80,15.80,15.80,14.10,17,72000,1172960.00,
541301,ORIENTELEC  ,A ,Q,289.05,309.45,283.55,294.70,293.75,291.40,1495,45338,13494288.00,
541302,DHRUV       ,M ,Q,27.00,27.00,27.00,27.00,27.00,25.15,1,2000,54000.00,
541313,ICICI500    ,B ,Q,199.50,200.80,197.65,200.64,200.65,198.99,39,188,37648.00,
541336,INDOSTAR    ,A ,Q,326.00,326.00,307.00,311.80,311.55,315.25,256,1394,435643.00,
541347,PARVATI     ,X ,Q,2.35,2.38,2.16,2.37,2.37,2.27,21,8213,19482.00,
541353,INNOVATORS  ,M ,Q,41.15,41.25,38.55,40.85,40.85,37.50,13,20800,849760.00,
541400,ZIMLAB      ,X ,Q,76.90,88.90,74.55,75.00,75.00,74.20,79,3788,292530.00,
541402,AFFORDABLE  ,M ,Q,86.00,92.00,86.00,91.15,92.00,85.80,16,27200,2446800.00,
541403,DOLLAR      ,A ,Q,246.60,259.25,239.50,241.30,242.00,245.55,622,7627,1860905.00,
541418,NGIL        ,M ,Q,26.00,26.00,26.00,26.00,26.00,26.55,1,6500,169000.00,
541444,PALMJEWELS  ,T ,Q,80.00,81.00,74.35,77.00,77.00,78.00,159,45078,3456696.00,
541445,WAA         ,M ,Q,83.60,85.50,78.60,78.80,78.60,87.30,34,68000,5411200.00,
541450,ADANIGREEN  ,A ,Q,1040.10,1137.15,1034.15,1113.35,1113.35,1085.80,11491,125276,135102711.00,
541503,UNICK       ,XT,Q,25.65,27.00,25.65,27.00,27.00,27.00,3,2915,74790.00,
541540,SOLARA      ,A ,Q,1499.00,1509.00,1427.15,1478.30,1478.30,1440.90,2709,21651,31723046.00,
541546,GAYAHWS     ,T ,Q,0.62,0.62,0.57,0.60,0.60,0.60,27,33369,19588.00,
541556,RITES       ,A ,Q,235.00,242.50,235.00,242.15,242.00,235.70,288,8078,1934938.00,
541557,FINEORG     ,A ,Q,2520.00,2570.00,2472.00,2512.10,2500.05,2438.00,658,2465,6200654.00,
541578,VARROC      ,A ,Q,347.00,363.60,347.00,354.95,354.95,355.25,367,5774,2050610.00,
541627,HITECHWIND  ,XT,Q,5.42,5.42,5.42,5.42,5.42,5.70,22,11656,63175.00,
541678,TVF1G       ,B ,Q,11.20,11.69,11.10,11.12,11.69,10.68,5,8510,94746.00,
541700,TCNSBRANDS  ,A ,Q,480.00,482.60,463.35,468.55,468.55,480.55,519,4566,2166202.00,
541702,ASHNI       ,XT,Q,4.80,5.04,4.56,5.03,5.03,4.80,6,82,405.00,
541729,HDFCAMC     ,A ,Q,2845.50,2891.00,2826.30,2871.65,2871.65,2845.50,2121,12522,35775290.00,
541741,TINNATFL    ,X ,Q,12.96,12.96,11.75,11.75,11.75,12.35,3,62,791.00,
541770,CREDITACC   ,A ,Q,552.00,596.00,552.00,580.85,580.85,562.20,1611,21153,12162743.00,
541771,AMINTAN     ,X ,Q,0.82,0.89,0.80,0.88,0.89,0.82,21,15564,12929.00,
541778,DEEP        ,B ,Q,85.00,85.00,71.40,74.60,74.60,71.35,94,16016,1184300.00,
541809,ICICINXT50  ,B ,Q,34.33,34.83,33.90,34.74,34.79,34.29,29,1038,35739.00,
541865,ASRL        ,B ,Q,58.45,58.45,52.15,53.30,53.75,56.50,40,8960,489020.00,
541890,SPACEINCUBA ,XT,Q,0.94,0.94,0.93,0.93,0.93,0.94,49,35843,33391.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,975.00,999.96,1000.00,1000.00,223,79733,79730572.00,
541956,IRCON       ,A ,Q,86.85,88.45,86.25,88.05,88.05,86.90,672,103014,8995255.00,
541967,SKYGOLD     ,M ,Q,182.00,182.00,182.00,182.00,182.00,181.50,3,69600,12667200.00,
541972,SETFSN50    ,B ,Q,400.10,400.10,393.01,398.50,398.50,400.50,22,922,368001.00,
541974,MANORAMA    ,M ,Q,859.00,861.00,842.15,861.00,861.00,858.35,20,3000,2563215.00,
541983,INNOVATIVE  ,M ,Q,7.00,7.20,6.90,7.11,7.10,6.90,7,15000,106200.00,
541984,NIOSAG      ,B ,Q,10.83,10.83,10.83,10.83,10.83,11.16,1,100,1083.00,
541988,AAVAS       ,A ,Q,2180.00,2320.00,2159.95,2297.30,2290.00,2171.40,585,3629,8235899.00,
541999,GENERAAGRI  ,X ,Q,1.42,1.49,1.42,1.49,1.49,1.49,9,1667,2375.00,
542011,GRSE        ,A ,Q,179.10,182.40,176.05,177.20,177.20,179.35,639,10435,1866278.00,
542012,AAL         ,M ,Q,110.95,111.00,103.05,103.05,103.05,109.00,5,10000,1072200.00,
542019,SHUBHAM     ,M ,Q,75.40,75.40,75.40,75.40,75.40,71.85,3,12000,904800.00,
542025,SUNRETAIL   ,M ,Q,22.75,26.85,22.75,26.85,26.85,22.40,6,18000,451950.00,
542046,VIVIDM      ,M ,Q,17.30,17.30,17.30,17.30,17.30,17.50,10,45360,784728.00,
542057,BCPL        ,B ,Q,55.00,62.20,52.30,53.95,54.50,51.95,224,29372,1606088.00,
542066,ATGL        ,A ,Q,990.25,1068.85,950.40,1039.35,1039.35,989.70,9084,219137,222338716.00,
542131,MAN50ETF    ,B ,Q,147.50,152.57,144.90,147.30,147.30,146.58,85,6955,1020853.00,
542141,TECHNOE     ,A ,Q,300.40,306.20,283.75,296.10,296.15,299.25,403,5419,1597029.00,
542145,RONI        ,M ,Q,65.00,65.00,60.75,62.90,60.75,65.00,3,12000,767250.00,
542206,NIVAKA      ,X ,Q,7.31,7.31,7.31,7.31,7.31,7.31,1,40,292.00,
542216,DALBHARAT   ,A ,Q,1496.50,1559.30,1480.65,1546.50,1556.00,1480.65,841,5331,8189507.00,
542230,ABSLNN50ET  ,B ,Q,353.08,364.00,344.86,344.86,344.86,364.00,12,17,5998.00,
542231,NILASPACES  ,T ,Q,1.52,1.61,1.50,1.52,1.51,1.57,50,62078,94155.00,
542232,SRD         ,B ,Q,53.40,53.40,52.65,52.65,52.65,51.75,2,11,586.00,
542233,TREJHARA    ,B ,Q,34.75,34.75,31.70,32.70,32.90,32.85,70,3782,125049.00,
542248,DECCAN      ,M ,Q,26.00,26.00,26.00,26.00,26.00,26.15,3,3600,93600.00,
